,GeoName,Description,LineCode,Year,Value
809,Utah,    Recreation services,18,2012,1359
810,Vermont,    Recreation services,18,2012,1517
811,Virginia,    Recreation services,18,2012,1363
812,Washington,    Recreation services,18,2012,1626
813,West Virginia,    Recreation services,18,2012,820
814,Wisconsin,    Recreation services,18,2012,1305
815,Wyoming,    Recreation services,18,2012,1092
816,Alabama,    Recreation services,18,2013,1002
817,Alaska,    Recreation services,18,2013,1502
818,Arizona,    Recreation services,18,2013,1150
819,Arkansas,    Recreation services,18,2013,950
820,California,    Recreation services,18,2013,1394
821,Colorado,    Recreation services,18,2013,1896
822,Connecticut,    Recreation services,18,2013,1703
823,Delaware,    Recreation services,18,2013,1206
824,District of Columbia,    Recreation services,18,2013,1867
825,Florida,    Recreation services,18,2013,1118
826,Georgia,    Recreation services,18,2013,1117
827,Hawaii,    Recreation services,18,2013,1364
828,Idaho,    Recreation services,18,2013,1093
829,Illinois,    Recreation services,18,2013,1531
830,Indiana,    Recreation services,18,2013,1365
831,Iowa,    Recreation services,18,2013,1332
832,Kansas,    Recreation services,18,2013,1185
833,Kentucky,    Recreation services,18,2013,1155
834,Louisiana,    Recreation services,18,2013,1136
835,Maine,    Recreation services,18,2013,1455
836,Maryland,    Recreation services,18,2013,1536
837,Massachusetts,    Recreation services,18,2013,1921
838,Michigan,    Recreation services,18,2013,1482
839,Minnesota,    Recreation services,18,2013,1998
840,Mississippi,    Recreation services,18,2013,526
841,Missouri,    Recreation services,18,2013,1591
842,Montana,    Recreation services,18,2013,1171
843,Nebraska,    Recreation services,18,2013,1335
844,Nevada,    Recreation services,18,2013,1320
845,New Hampshire,    Recreation services,18,2013,1869
846,New Jersey,    Recreation services,18,2013,1957
847,New Mexico,    Recreation services,18,2013,1341
848,New York,    Recreation services,18,2013,1670
849,North Carolina,    Recreation services,18,2013,1139
850,North Dakota,    Recreation services,18,2013,1743
851,Ohio,    Recreation services,18,2013,1448
852,Oklahoma,    Recreation services,18,2013,1200
853,Oregon,    Recreation services,18,2013,1560
854,Pennsylvania,    Recreation services,18,2013,1797
855,Rhode Island,    Recreation services,18,2013,1548
856,South Carolina,    Recreation services,18,2013,1084
857,South Dakota,    Recreation services,18,2013,1322
858,Tennessee,    Recreation services,18,2013,1047
859,Texas,    Recreation services,18,2013,1366
860,Utah,    Recreation services,18,2013,1452
861,Vermont,    Recreation services,18,2013,1596
862,Virginia,    Recreation services,18,2013,1370
863,Washington,    Recreation services,18,2013,1672
864,West Virginia,    Recreation services,18,2013,824
865,Wisconsin,    Recreation services,18,2013,1345
866,Wyoming,    Recreation services,18,2013,1134
867,Alabama,    Recreation services,18,2014,1010
868,Alaska,    Recreation services,18,2014,1609
869,Arizona,    Recreation services,18,2014,1196
870,Arkansas,    Recreation services,18,2014,968
871,California,    Recreation services,18,2014,1447
872,Colorado,    Recreation services,18,2014,1987
873,Connecticut,    Recreation services,18,2014,1752
874,Delaware,    Recreation services,18,2014,1232
875,District of Columbia,    Recreation services,18,2014,1830
876,Florida,    Recreation services,18,2014,1183
877,Georgia,    Recreation services,18,2014,1150
878,Hawaii,    Recreation services,18,2014,1405
879,Idaho,    Recreation services,18,2014,1128
880,Illinois,    Recreation services,18,2014,1581
881,Indiana,    Recreation services,18,2014,1378
882,Iowa,    Recreation services,18,2014,1356
883,Kansas,    Recreation services,18,2014,1231
884,Kentucky,    Recreation services,18,2014,1179
885,Louisiana,    Recreation services,18,2014,1194
886,Maine,    Recreation services,18,2014,1463
887,Maryland,    Recreation services,18,2014,1536
888,Massachusetts,    Recreation services,18,2014,1995
889,Michigan,    Recreation services,18,2014,1558
890,Minnesota,    Recreation services,18,2014,2088
891,Mississippi,    Recreation services,18,2014,532
892,Missouri,    Recreation services,18,2014,1630
893,Montana,    Recreation services,18,2014,1220
894,Nebraska,    Recreation services,18,2014,1368
895,Nevada,    Recreation services,18,2014,1399
896,New Hampshire,    Recreation services,18,2014,1893
897,New Jersey,    Recreation services,18,2014,1968
898,New Mexico,    Recreation services,18,2014,1373
899,New York,    Recreation services,18,2014,1796
900,North Carolina,    Recreation services,18,2014,1164
901,North Dakota,    Recreation services,18,2014,1895
902,Ohio,    Recreation services,18,2014,1496
903,Oklahoma,    Recreation services,18,2014,1207
904,Oregon,    Recreation services,18,2014,1635
905,Pennsylvania,    Recreation services,18,2014,1823
906,Rhode Island,    Recreation services,18,2014,1607
907,South Carolina,    Recreation services,18,2014,1119
908,South Dakota,    Recreation services,18,2014,1349
909,Tennessee,    Recreation services,18,2014,1109
910,Texas,    Recreation services,18,2014,1406
911,Utah,    Recreation services,18,2014,1494
912,Vermont,    Recreation services,18,2014,1621
913,Virginia,    Recreation services,18,2014,1380
914,Washington,    Recreation services,18,2014,1747
915,West Virginia,    Recreation services,18,2014,832
916,Wisconsin,    Recreation services,18,2014,1373
917,Wyoming,    Recreation services,18,2014,1188
918,Alabama,    Recreation services,18,2015,1055
919,Alaska,    Recreation services,18,2015,1673
920,Arizona,    Recreation services,18,2015,1238
921,Arkansas,    Recreation services,18,2015,996
922,California,    Recreation services,18,2015,1535
923,Colorado,    Recreation services,18,2015,2080
924,Connecticut,    Recreation services,18,2015,1835
925,Delaware,    Recreation services,18,2015,1243
926,District of Columbia,    Recreation services,18,2015,1933
927,Florida,    Recreation services,18,2015,1254
928,Georgia,    Recreation services,18,2015,1186
929,Hawaii,    Recreation services,18,2015,1429
930,Idaho,    Recreation services,18,2015,1170
931,Illinois,    Recreation services,18,2015,1684
932,Indiana,    Recreation services,18,2015,1428
933,Iowa,    Recreation services,18,2015,1439
934,Kansas,    Recreation services,18,2015,1268
935,Kentucky,    Recreation services,18,2015,1230
936,Louisiana,    Recreation services,18,2015,1218
937,Maine,    Recreation services,18,2015,1511
938,Maryland,    Recreation services,18,2015,1577
939,Massachusetts,    Recreation services,18,2015,2143
940,Michigan,    Recreation services,18,2015,1643
941,Minnesota,    Recreation services,18,2015,2207
942,Mississippi,    Recreation services,18,2015,547
943,Missouri,    Recreation services,18,2015,1731
944,Montana,    Recreation services,18,2015,1300
945,Nebraska,    Recreation services,18,2015,1430
946,Nevada,    Recreation services,18,2015,1453
947,New Hampshire,    Recreation services,18,2015,2018
948,New Jersey,    Recreation services,18,2015,2043
949,New Mexico,    Recreation services,18,2015,1460
950,New York,    Recreation services,18,2015,1905
951,North Carolina,    Recreation services,18,2015,1236
952,North Dakota,    Recreation services,18,2015,1854
953,Ohio,    Recreation services,18,2015,1557
954,Oklahoma,    Recreation services,18,2015,1254
955,Oregon,    Recreation services,18,2015,1723
956,Pennsylvania,    Recreation services,18,2015,1923
957,Rhode Island,    Recreation services,18,2015,1659
958,South Carolina,    Recreation services,18,2015,1205
959,South Dakota,    Recreation services,18,2015,1442
960,Tennessee,    Recreation services,18,2015,1185
961,Texas,    Recreation services,18,2015,1457
962,Utah,    Recreation services,18,2015,1660
963,Vermont,    Recreation services,18,2015,1706
964,Virginia,    Recreation services,18,2015,1454
965,Washington,    Recreation services,18,2015,1862
966,West Virginia,    Recreation services,18,2015,853
967,Wisconsin,    Recreation services,18,2015,1433
968,Wyoming,    Recreation services,18,2015,1209
969,Alabama,    Recreation services,18,2016,1087
970,Alaska,    Recreation services,18,2016,1660
971,Arizona,    Recreation services,18,2016,1267
972,Arkansas,    Recreation services,18,2016,1013
973,California,    Recreation services,18,2016,1605
974,Colorado,    Recreation services,18,2016,2124
975,Connecticut,    Recreation services,18,2016,1890
976,Delaware,    Recreation services,18,2016,1236
977,District of Columbia,    Recreation services,18,2016,1933
978,Florida,    Recreation services,18,2016,1299
979,Georgia,    Recreation services,18,2016,1228
980,Hawaii,    Recreation services,18,2016,1427
981,Idaho,    Recreation services,18,2016,1245
982,Illinois,    Recreation services,18,2016,1756
983,Indiana,    Recreation services,18,2016,1476
984,Iowa,    Recreation services,18,2016,1525
985,Kansas,    Recreation services,18,2016,1291
986,Kentucky,    Recreation services,18,2016,1258
987,Louisiana,    Recreation services,18,2016,1270
988,Maine,    Recreation services,18,2016,1598
989,Maryland,    Recreation services,18,2016,1627
990,Massachusetts,    Recreation services,18,2016,2303
991,Michigan,    Recreation services,18,2016,1734
992,Minnesota,    Recreation services,18,2016,2333
993,Mississippi,    Recreation services,18,2016,549
994,Missouri,    Recreation services,18,2016,1785
995,Montana,    Recreation services,18,2016,1356
996,Nebraska,    Recreation services,18,2016,1484
997,Nevada,    Recreation services,18,2016,1515
998,New Hampshire,    Recreation services,18,2016,2095
999,New Jersey,    Recreation services,18,2016,2093
1000,New Mexico,    Recreation services,18,2016,1488
1001,New York,    Recreation services,18,2016,1998
1002,North Carolina,    Recreation services,18,2016,1288
1003,North Dakota,    Recreation services,18,2016,1756
1004,Ohio,    Recreation services,18,2016,1596
1005,Oklahoma,    Recreation services,18,2016,1286
1006,Oregon,    Recreation services,18,2016,1820
1007,Pennsylvania,    Recreation services,18,2016,1994
1008,Rhode Island,    Recreation services,18,2016,1701
1009,South Carolina,    Recreation services,18,2016,1253
1010,South Dakota,    Recreation services,18,2016,1468
1011,Tennessee,    Recreation services,18,2016,1236
1012,Texas,    Recreation services,18,2016,1486
1013,Utah,    Recreation services,18,2016,1844
1014,Vermont,    Recreation services,18,2016,1736
1015,Virginia,    Recreation services,18,2016,1500
1016,Washington,    Recreation services,18,2016,1950
1017,West Virginia,    Recreation services,18,2016,865
1018,Wisconsin,    Recreation services,18,2016,1491
1019,Wyoming,    Recreation services,18,2016,1243
1020,Alabama,    Recreation services,18,2017,1115
1021,Alaska,    Recreation services,18,2017,1697
1022,Arizona,    Recreation services,18,2017,1341
1023,Arkansas,    Recreation services,18,2017,1037
1024,California,    Recreation services,18,2017,1712
1025,Colorado,    Recreation services,18,2017,2205
1026,Connecticut,    Recreation services,18,2017,1944
1027,Delaware,    Recreation services,18,2017,1266
1028,District of Columbia,    Recreation services,18,2017,2067
1029,Florida,    Recreation services,18,2017,1350
1030,Georgia,    Recreation services,18,2017,1286
1031,Hawaii,    Recreation services,18,2017,1474
1032,Idaho,    Recreation services,18,2017,1334
1033,Illinois,    Recreation services,18,2017,1837
1034,Indiana,    Recreation services,18,2017,1528
1035,Iowa,    Recreation services,18,2017,1554
1036,Kansas,    Recreation services,18,2017,1313
1037,Kentucky,    Recreation services,18,2017,1302
1038,Louisiana,    Recreation services,18,2017,1281
1039,Maine,    Recreation services,18,2017,1656
1040,Maryland,    Recreation services,18,2017,1672
1041,Massachusetts,    Recreation services,18,2017,2441
1042,Michigan,    Recreation services,18,2017,1849
1043,Minnesota,    Recreation services,18,2017,2456
1044,Mississippi,    Recreation services,18,2017,553
1045,Missouri,    Recreation services,18,2017,1832
1046,Montana,    Recreation services,18,2017,1416
1047,Nebraska,    Recreation services,18,2017,1566
1048,Nevada,    Recreation services,18,2017,1504
1049,New Hampshire,    Recreation services,18,2017,2214
1050,New Jersey,    Recreation services,18,2017,2087
1051,New Mexico,    Recreation services,18,2017,1526
1052,New York,    Recreation services,18,2017,2033
1053,North Carolina,    Recreation services,18,2017,1342
1054,North Dakota,    Recreation services,18,2017,1745
1055,Ohio,    Recreation services,18,2017,1680
1056,Oklahoma,    Recreation services,18,2017,1326
1057,Oregon,    Recreation services,18,2017,1924
1058,Pennsylvania,    Recreation services,18,2017,2062
1059,Rhode Island,    Recreation services,18,2017,1769
1060,South Carolina,    Recreation services,18,2017,1356
1061,South Dakota,    Recreation services,18,2017,1509
1062,Tennessee,    Recreation services,18,2017,1333
1063,Texas,    Recreation services,18,2017,1555
1064,Utah,    Recreation services,18,2017,1990
1065,Vermont,    Recreation services,18,2017,1801
1066,Virginia,    Recreation services,18,2017,1545
1067,Washington,    Recreation services,18,2017,2032
1068,West Virginia,    Recreation services,18,2017,907
1069,Wisconsin,    Recreation services,18,2017,1566
1070,Wyoming,    Recreation services,18,2017,1309
0,Alabama,    Food services and accommodations,19,1997,960
1,Alaska,    Food services and accommodations,19,1997,1777
2,Arizona,    Food services and accommodations,19,1997,1423
3,Arkansas,    Food services and accommodations,19,1997,904
4,California,    Food services and accommodations,19,1997,1340
5,Colorado,    Food services and accommodations,19,1997,1674
6,Connecticut,    Food services and accommodations,19,1997,1189
7,Delaware,    Food services and accommodations,19,1997,1443
8,District of Columbia,    Food services and accommodations,19,1997,1559
9,Florida,    Food services and accommodations,19,1997,1642
10,Georgia,    Food services and accommodations,19,1997,1343
11,Hawaii,    Food services and accommodations,19,1997,1115
12,Idaho,    Food services and accommodations,19,1997,1033
13,Illinois,    Food services and accommodations,19,1997,1268
14,Indiana,    Food services and accommodations,19,1997,1155
15,Iowa,    Food services and accommodations,19,1997,1031
16,Kansas,    Food services and accommodations,19,1997,1103
17,Kentucky,    Food services and accommodations,19,1997,1117
18,Louisiana,    Food services and accommodations,19,1997,1109
19,Maine,    Food services and accommodations,19,1997,1225
20,Maryland,    Food services and accommodations,19,1997,1271
21,Massachusetts,    Food services and accommodations,19,1997,1558
22,Michigan,    Food services and accommodations,19,1997,1102
23,Minnesota,    Food services and accommodations,19,1997,1241
24,Mississippi,    Food services and accommodations,19,1997,886
25,Missouri,    Food services and accommodations,19,1997,1246
26,Montana,    Food services and accommodations,19,1997,1294
27,Nebraska,    Food services and accommodations,19,1997,1134
28,Nevada,    Food services and accommodations,19,1997,1182
29,New Hampshire,    Food services and accommodations,19,1997,1334
30,New Jersey,    Food services and accommodations,19,1997,1255
31,New Mexico,    Food services and accommodations,19,1997,1242
32,New York,    Food services and accommodations,19,1997,1230
33,North Carolina,    Food services and accommodations,19,1997,1167
34,North Dakota,    Food services and accommodations,19,1997,1116
35,Ohio,    Food services and accommodations,19,1997,1222
36,Oklahoma,    Food services and accommodations,19,1997,1004
37,Oregon,    Food services and accommodations,19,1997,1356
38,Pennsylvania,    Food services and accommodations,19,1997,1116
39,Rhode Island,    Food services and accommodations,19,1997,1308
40,South Carolina,    Food services and accommodations,19,1997,1305
41,South Dakota,    Food services and accommodations,19,1997,1196
42,Tennessee,    Food services and accommodations,19,1997,1277
43,Texas,    Food services and accommodations,19,1997,1218
44,Utah,    Food services and accommodations,19,1997,1117
45,Vermont,    Food services and accommodations,19,1997,1476
46,Virginia,    Food services and accommodations,19,1997,1308
47,Washington,    Food services and accommodations,19,1997,1327
48,West Virginia,    Food services and accommodations,19,1997,950
49,Wisconsin,    Food services and accommodations,19,1997,1119
50,Wyoming,    Food services and accommodations,19,1997,1621
51,Alabama,    Food services and accommodations,19,1998,994
52,Alaska,    Food services and accommodations,19,1998,1798
53,Arizona,    Food services and accommodations,19,1998,1467
54,Arkansas,    Food services and accommodations,19,1998,936
55,California,    Food services and accommodations,19,1998,1414
56,Colorado,    Food services and accommodations,19,1998,1707
57,Connecticut,    Food services and accommodations,19,1998,1238
58,Delaware,    Food services and accommodations,19,1998,1478
59,District of Columbia,    Food services and accommodations,19,1998,1514
60,Florida,    Food services and accommodations,19,1998,1668
61,Georgia,    Food services and accommodations,19,1998,1387
62,Hawaii,    Food services and accommodations,19,1998,1091
63,Idaho,    Food services and accommodations,19,1998,1080
64,Illinois,    Food services and accommodations,19,1998,1356
65,Indiana,    Food services and accommodations,19,1998,1205
66,Iowa,    Food services and accommodations,19,1998,1077
67,Kansas,    Food services and accommodations,19,1998,1164
68,Kentucky,    Food services and accommodations,19,1998,1185
69,Louisiana,    Food services and accommodations,19,1998,1171
70,Maine,    Food services and accommodations,19,1998,1271
71,Maryland,    Food services and accommodations,19,1998,1311
72,Massachusetts,    Food services and accommodations,19,1998,1649
73,Michigan,    Food services and accommodations,19,1998,1148
74,Minnesota,    Food services and accommodations,19,1998,1304
75,Mississippi,    Food services and accommodations,19,1998,937
76,Missouri,    Food services and accommodations,19,1998,1298
77,Montana,    Food services and accommodations,19,1998,1337
78,Nebraska,    Food services and accommodations,19,1998,1178
79,Nevada,    Food services and accommodations,19,1998,1176
80,New Hampshire,    Food services and accommodations,19,1998,1405
81,New Jersey,    Food services and accommodations,19,1998,1287
82,New Mexico,    Food services and accommodations,19,1998,1266
83,New York,    Food services and accommodations,19,1998,1286
84,North Carolina,    Food services and accommodations,19,1998,1206
85,North Dakota,    Food services and accommodations,19,1998,1148
86,Ohio,    Food services and accommodations,19,1998,1271
87,Oklahoma,    Food services and accommodations,19,1998,1022
88,Oregon,    Food services and accommodations,19,1998,1393
89,Pennsylvania,    Food services and accommodations,19,1998,1161
90,Rhode Island,    Food services and accommodations,19,1998,1330
91,South Carolina,    Food services and accommodations,19,1998,1342
92,South Dakota,    Food services and accommodations,19,1998,1237
93,Tennessee,    Food services and accommodations,19,1998,1300
94,Texas,    Food services and accommodations,19,1998,1275
95,Utah,    Food services and accommodations,19,1998,1147
96,Vermont,    Food services and accommodations,19,1998,1517
97,Virginia,    Food services and accommodations,19,1998,1344
98,Washington,    Food services and accommodations,19,1998,1465
99,West Virginia,    Food services and accommodations,19,1998,991
100,Wisconsin,    Food services and accommodations,19,1998,1155
101,Wyoming,    Food services and accommodations,19,1998,1623
102,Alabama,    Food services and accommodations,19,1999,1049
103,Alaska,    Food services and accommodations,19,1999,1881
104,Arizona,    Food services and accommodations,19,1999,1535
105,Arkansas,    Food services and accommodations,19,1999,970
106,California,    Food services and accommodations,19,1999,1455
107,Colorado,    Food services and accommodations,19,1999,1774
108,Connecticut,    Food services and accommodations,19,1999,1333
109,Delaware,    Food services and accommodations,19,1999,1543
110,District of Columbia,    Food services and accommodations,19,1999,1607
111,Florida,    Food services and accommodations,19,1999,1687
112,Georgia,    Food services and accommodations,19,1999,1452
113,Hawaii,    Food services and accommodations,19,1999,1105
114,Idaho,    Food services and accommodations,19,1999,1110
115,Illinois,    Food services and accommodations,19,1999,1354
116,Indiana,    Food services and accommodations,19,1999,1276
117,Iowa,    Food services and accommodations,19,1999,1109
118,Kansas,    Food services and accommodations,19,1999,1152
119,Kentucky,    Food services and accommodations,19,1999,1187
120,Louisiana,    Food services and accommodations,19,1999,1236
121,Maine,    Food services and accommodations,19,1999,1339
122,Maryland,    Food services and accommodations,19,1999,1398
123,Massachusetts,    Food services and accommodations,19,1999,1721
124,Michigan,    Food services and accommodations,19,1999,1187
125,Minnesota,    Food services and accommodations,19,1999,1389
126,Mississippi,    Food services and accommodations,19,1999,1007
127,Missouri,    Food services and accommodations,19,1999,1352
128,Montana,    Food services and accommodations,19,1999,1386
129,Nebraska,    Food services and accommodations,19,1999,1247
130,Nevada,    Food services and accommodations,19,1999,1261
131,New Hampshire,    Food services and accommodations,19,1999,1424
132,New Jersey,    Food services and accommodations,19,1999,1320
133,New Mexico,    Food services and accommodations,19,1999,1304
134,New York,    Food services and accommodations,19,1999,1383
135,North Carolina,    Food services and accommodations,19,1999,1261
136,North Dakota,    Food services and accommodations,19,1999,1198
137,Ohio,    Food services and accommodations,19,1999,1316
138,Oklahoma,    Food services and accommodations,19,1999,1061
139,Oregon,    Food services and accommodations,19,1999,1473
140,Pennsylvania,    Food services and accommodations,19,1999,1182
141,Rhode Island,    Food services and accommodations,19,1999,1466
142,South Carolina,    Food services and accommodations,19,1999,1410
143,South Dakota,    Food services and accommodations,19,1999,1335
144,Tennessee,    Food services and accommodations,19,1999,1361
145,Texas,    Food services and accommodations,19,1999,1333
146,Utah,    Food services and accommodations,19,1999,1176
147,Vermont,    Food services and accommodations,19,1999,1567
148,Virginia,    Food services and accommodations,19,1999,1414
149,Washington,    Food services and accommodations,19,1999,1502
150,West Virginia,    Food services and accommodations,19,1999,1028
151,Wisconsin,    Food services and accommodations,19,1999,1205
152,Wyoming,    Food services and accommodations,19,1999,1713
153,Alabama,    Food services and accommodations,19,2000,1079
154,Alaska,    Food services and accommodations,19,2000,2010
155,Arizona,    Food services and accommodations,19,2000,1612
156,Arkansas,    Food services and accommodations,19,2000,1022
157,California,    Food services and accommodations,19,2000,1557
158,Colorado,    Food services and accommodations,19,2000,1911
159,Connecticut,    Food services and accommodations,19,2000,1428
160,Delaware,    Food services and accommodations,19,2000,1622
161,District of Columbia,    Food services and accommodations,19,2000,1969
162,Florida,    Food services and accommodations,19,2000,1762
163,Georgia,    Food services and accommodations,19,2000,1556
164,Hawaii,    Food services and accommodations,19,2000,1214
165,Idaho,    Food services and accommodations,19,2000,1190
166,Illinois,    Food services and accommodations,19,2000,1450
167,Indiana,    Food services and accommodations,19,2000,1325
168,Iowa,    Food services and accommodations,19,2000,1193
169,Kansas,    Food services and accommodations,19,2000,1198
170,Kentucky,    Food services and accommodations,19,2000,1214
171,Louisiana,    Food services and accommodations,19,2000,1332
172,Maine,    Food services and accommodations,19,2000,1442
173,Maryland,    Food services and accommodations,19,2000,1447
174,Massachusetts,    Food services and accommodations,19,2000,1841
175,Michigan,    Food services and accommodations,19,2000,1242
176,Minnesota,    Food services and accommodations,19,2000,1479
177,Mississippi,    Food services and accommodations,19,2000,1064
178,Missouri,    Food services and accommodations,19,2000,1419
179,Montana,    Food services and accommodations,19,2000,1483
180,Nebraska,    Food services and accommodations,19,2000,1322
181,Nevada,    Food services and accommodations,19,2000,1348
182,New Hampshire,    Food services and accommodations,19,2000,1538
183,New Jersey,    Food services and accommodations,19,2000,1383
184,New Mexico,    Food services and accommodations,19,2000,1389
185,New York,    Food services and accommodations,19,2000,1512
186,North Carolina,    Food services and accommodations,19,2000,1349
187,North Dakota,    Food services and accommodations,19,2000,1248
188,Ohio,    Food services and accommodations,19,2000,1375
189,Oklahoma,    Food services and accommodations,19,2000,1137
190,Oregon,    Food services and accommodations,19,2000,1546
191,Pennsylvania,    Food services and accommodations,19,2000,1276
192,Rhode Island,    Food services and accommodations,19,2000,1603
193,South Carolina,    Food services and accommodations,19,2000,1474
194,South Dakota,    Food services and accommodations,19,2000,1412
195,Tennessee,    Food services and accommodations,19,2000,1386
196,Texas,    Food services and accommodations,19,2000,1429
197,Utah,    Food services and accommodations,19,2000,1254
198,Vermont,    Food services and accommodations,19,2000,1665
199,Virginia,    Food services and accommodations,19,2000,1520
200,Washington,    Food services and accommodations,19,2000,1560
201,West Virginia,    Food services and accommodations,19,2000,1084
202,Wisconsin,    Food services and accommodations,19,2000,1285
203,Wyoming,    Food services and accommodations,19,2000,1785
204,Alabama,    Food services and accommodations,19,2001,1099
205,Alaska,    Food services and accommodations,19,2001,2046
206,Arizona,    Food services and accommodations,19,2001,1605
207,Arkansas,    Food services and accommodations,19,2001,1056
208,California,    Food services and accommodations,19,2001,1596
209,Colorado,    Food services and accommodations,19,2001,1946
210,Connecticut,    Food services and accommodations,19,2001,1433
211,Delaware,    Food services and accommodations,19,2001,1639
212,District of Columbia,    Food services and accommodations,19,2001,1956
213,Florida,    Food services and accommodations,19,2001,1788
214,Georgia,    Food services and accommodations,19,2001,1564
215,Hawaii,    Food services and accommodations,19,2001,1173
216,Idaho,    Food services and accommodations,19,2001,1213
217,Illinois,    Food services and accommodations,19,2001,1510
218,Indiana,    Food services and accommodations,19,2001,1360
219,Iowa,    Food services and accommodations,19,2001,1205
220,Kansas,    Food services and accommodations,19,2001,1233
221,Kentucky,    Food services and accommodations,19,2001,1251
222,Louisiana,    Food services and accommodations,19,2001,1358
223,Maine,    Food services and accommodations,19,2001,1480
224,Maryland,    Food services and accommodations,19,2001,1514
225,Massachusetts,    Food services and accommodations,19,2001,1883
226,Michigan,    Food services and accommodations,19,2001,1268
227,Minnesota,    Food services and accommodations,19,2001,1492
228,Mississippi,    Food services and accommodations,19,2001,1075
229,Missouri,    Food services and accommodations,19,2001,1447
230,Montana,    Food services and accommodations,19,2001,1515
231,Nebraska,    Food services and accommodations,19,2001,1332
232,Nevada,    Food services and accommodations,19,2001,1279
233,New Hampshire,    Food services and accommodations,19,2001,1609
234,New Jersey,    Food services and accommodations,19,2001,1431
235,New Mexico,    Food services and accommodations,19,2001,1423
236,New York,    Food services and accommodations,19,2001,1493
237,North Carolina,    Food services and accommodations,19,2001,1344
238,North Dakota,    Food services and accommodations,19,2001,1272
239,Ohio,    Food services and accommodations,19,2001,1407
240,Oklahoma,    Food services and accommodations,19,2001,1166
241,Oregon,    Food services and accommodations,19,2001,1546
242,Pennsylvania,    Food services and accommodations,19,2001,1318
243,Rhode Island,    Food services and accommodations,19,2001,1661
244,South Carolina,    Food services and accommodations,19,2001,1475
245,South Dakota,    Food services and accommodations,19,2001,1424
246,Tennessee,    Food services and accommodations,19,2001,1392
247,Texas,    Food services and accommodations,19,2001,1449
248,Utah,    Food services and accommodations,19,2001,1279
249,Vermont,    Food services and accommodations,19,2001,1698
250,Virginia,    Food services and accommodations,19,2001,1555
251,Washington,    Food services and accommodations,19,2001,1554
252,West Virginia,    Food services and accommodations,19,2001,1106
253,Wisconsin,    Food services and accommodations,19,2001,1291
254,Wyoming,    Food services and accommodations,19,2001,1779
255,Alabama,    Food services and accommodations,19,2002,1135
256,Alaska,    Food services and accommodations,19,2002,2170
257,Arizona,    Food services and accommodations,19,2002,1633
258,Arkansas,    Food services and accommodations,19,2002,1100
259,California,    Food services and accommodations,19,2002,1649
260,Colorado,    Food services and accommodations,19,2002,1971
261,Connecticut,    Food services and accommodations,19,2002,1509
262,Delaware,    Food services and accommodations,19,2002,1693
263,District of Columbia,    Food services and accommodations,19,2002,1991
264,Florida,    Food services and accommodations,19,2002,1820
265,Georgia,    Food services and accommodations,19,2002,1594
266,Hawaii,    Food services and accommodations,19,2002,1195
267,Idaho,    Food services and accommodations,19,2002,1255
268,Illinois,    Food services and accommodations,19,2002,1550
269,Indiana,    Food services and accommodations,19,2002,1413
270,Iowa,    Food services and accommodations,19,2002,1254
271,Kansas,    Food services and accommodations,19,2002,1272
272,Kentucky,    Food services and accommodations,19,2002,1308
273,Louisiana,    Food services and accommodations,19,2002,1423
274,Maine,    Food services and accommodations,19,2002,1559
275,Maryland,    Food services and accommodations,19,2002,1565
276,Massachusetts,    Food services and accommodations,19,2002,1927
277,Michigan,    Food services and accommodations,19,2002,1318
278,Minnesota,    Food services and accommodations,19,2002,1545
279,Mississippi,    Food services and accommodations,19,2002,1147
280,Missouri,    Food services and accommodations,19,2002,1509
281,Montana,    Food services and accommodations,19,2002,1605
282,Nebraska,    Food services and accommodations,19,2002,1346
283,Nevada,    Food services and accommodations,19,2002,1267
284,New Hampshire,    Food services and accommodations,19,2002,1673
285,New Jersey,    Food services and accommodations,19,2002,1493
286,New Mexico,    Food services and accommodations,19,2002,1499
287,New York,    Food services and accommodations,19,2002,1531
288,North Carolina,    Food services and accommodations,19,2002,1389
289,North Dakota,    Food services and accommodations,19,2002,1347
290,Ohio,    Food services and accommodations,19,2002,1457
291,Oklahoma,    Food services and accommodations,19,2002,1203
292,Oregon,    Food services and accommodations,19,2002,1584
293,Pennsylvania,    Food services and accommodations,19,2002,1373
294,Rhode Island,    Food services and accommodations,19,2002,1762
295,South Carolina,    Food services and accommodations,19,2002,1526
296,South Dakota,    Food services and accommodations,19,2002,1534
297,Tennessee,    Food services and accommodations,19,2002,1442
298,Texas,    Food services and accommodations,19,2002,1464
299,Utah,    Food services and accommodations,19,2002,1325
300,Vermont,    Food services and accommodations,19,2002,1773
301,Virginia,    Food services and accommodations,19,2002,1601
302,Washington,    Food services and accommodations,19,2002,1553
303,West Virginia,    Food services and accommodations,19,2002,1159
304,Wisconsin,    Food services and accommodations,19,2002,1328
305,Wyoming,    Food services and accommodations,19,2002,1914
306,Alabama,    Food services and accommodations,19,2003,1212
307,Alaska,    Food services and accommodations,19,2003,2338
308,Arizona,    Food services and accommodations,19,2003,1716
309,Arkansas,    Food services and accommodations,19,2003,1141
310,California,    Food services and accommodations,19,2003,1737
311,Colorado,    Food services and accommodations,19,2003,2017
312,Connecticut,    Food services and accommodations,19,2003,1592
313,Delaware,    Food services and accommodations,19,2003,1766
314,District of Columbia,    Food services and accommodations,19,2003,2203
315,Florida,    Food services and accommodations,19,2003,1923
316,Georgia,    Food services and accommodations,19,2003,1685
